,test_actual,test_forecast
2025-09-12,234.07000732421875,208.3788223501875
2025-09-15,236.6999969482422,209.3216423336914
2025-09-16,238.1499938964844,209.78165562196799
2025-09-17,238.9900054931641,210.25474799073993
2025-09-18,237.8800048828125,210.42574059270854
2025-09-19,245.5,210.49384616719294
2025-09-22,256.0799865722656,211.54233615069634
2025-09-23,254.42999267578125,212.68275193897296
2025-09-24,252.3099975585937,213.59919180774463
2025-09-25,256.8699951171875,213.73980690971365
2025-09-26,255.4600067138672,214.4772874841975
2025-09-29,254.42999267578125,214.9113874677016
2025-09-30,254.6300048828125,214.7767907559779
2025-10-01,255.4499969482422,214.91482062475006
2025-10-02,257.1300048828125,214.99616072671878
2025-10-03,258.0199890136719,215.39740380120287
2025-10-06,256.69000244140625,215.9390187847067
2025-10-07,256.4800109863281,215.81244707298302
2025-10-08,258.0599975585937,215.88342194175502
2025-10-09,254.0399932861328,216.02887704372395
2025-10-10,245.2700042724609,215.74095011820788
2025-10-13,247.66000366210932,214.19611510171177
2025-10-14,247.7700042724609,214.136673389988
2025-10-15,249.33999633789065,214.3690682587602
2025-10-16,247.4499969482422,214.49273336072906
2025-10-17,252.2899932861328,214.38173143521274
2025-10-20,262.239990234375,215.09175891871675
2025-10-21,262.7699890136719,216.154397206993
2025-10-22,258.45001220703125,217.03098957576537
2025-10-23,259.5799865722656,216.76075967773386
2025-10-24,262.82000732421875,216.86879775221772
2025-10-27,268.8099975585937,217.57516023572177
2025-10-28,269.0,218.4434285239983
2025-10-29,269.70001220703125,219.0056533927701
2025-10-30,271.3999938964844,219.2300534947393
2025-10-31,270.3699951171875,219.70804906922314
2025-11-03,269.04998779296875,220.04912655272676
2025-11-04,270.0400085449219,219.83688734100332
2025-11-05,270.1400146484375,220.04917470977534
2025-11-06,269.7699890136719,220.08114481174414
2025-11-07,268.4700012207031,220.19914538622805
2025-11-10,269.42999267578125,220.33752036973198
2025-11-11,275.25,220.31963865800833
2025-11-12,273.4700012207031,221.2393235267803
2025-11-13,272.95001220703125,221.2986386287493
2025-11-14,272.4100036621094,221.36182670323353
2025-11-17,267.4599914550781,221.56348918673692
2025-11-18,267.44000244140625,220.77016997501335
2025-11-19,268.5599975585937,220.58068734378548
2025-11-20,266.25,220.5977949457544
2025-11-21,271.489990234375,220.37824052023805
2025-11-24,275.9200134277344,221.17511050374202
2025-11-25,276.9700012207031,221.8639162920183
2025-11-26,277.54998779296875,222.39516616079044
2025-11-28,278.8500061035156,222.6273793372435
2025-12-01,283.1000061035156,223.1719243207471
2025-12-02,286.19000244140625,223.77789260902338
