Date,adj close,close,high,low,open,volume,daily_return,log_return,realized_vol_5d,realized_vol_20d,realized_vol_60d
2022-08-22,21398.908203125,21398.908203125,21531.462890625,20939.18359375,21531.462890625,31666498758,-0.006279006699941081,-0.006298802571622582,0.805271212637184,0.4667661707226778,0.46757597653632077
2022-08-23,21528.087890625,21528.087890625,21646.203125,20955.138671875,21401.044921875,31878280659,0.006036741981122917,0.0060185938546632,0.81980002840407,0.4679022998308626,0.46752650608212876
2022-08-24,21395.01953125,21395.01953125,21783.076171875,21195.005859375,21526.455078125,31962253368,-0.006181150878381003,-0.00620033327852915,0.1739003503703777,0.46744196849804404,0.4669814400035636
2022-08-25,21600.904296875,21600.904296875,21789.63671875,21362.44140625,21395.458984375,31028679593,0.009623023027591993,0.009577016652955654,0.1627732516577839,0.45513468356105136,0.465061208844831
2022-08-26,20260.01953125,20260.01953125,21804.908203125,20199.482421875,21596.0859375,42326789564,-0.06207539958496022,-0.06408571655966329,0.474187208180206,0.5023126339952677,0.4827035052467013
2022-08-27,20041.73828125,20041.73828125,20340.775390625,19890.5234375,20262.48046875,30116729776,-0.010773990107132536,-0.010832449813926528,0.47171989523695457,0.4991141585855158,0.4810727704115764
2022-08-28,19616.814453125,19616.814453125,20139.0546875,19616.814453125,20041.03515625,24366810591,-0.021201944769558057,-0.0214299343072556,0.4408563776052922,0.4844342553182876,0.4827348317117446
2022-08-29,20297.994140625,20297.994140625,20357.462890625,19600.78515625,19615.154296875,32637854078,0.03472427641744291,0.034134991629983055,0.5825300058974636,0.5034198436054664,0.486735134629602
2022-08-30,19796.80859375,19796.80859375,20542.64453125,19617.640625,20298.611328125,34483360283,-0.024691382971281484,-0.02500132778356697,0.558579448855101,0.4843504806904459,0.48641571308265075
2022-08-31,20049.763671875,20049.763671875,20420.990234375,19799.58203125,19799.58203125,33225232872,0.012777568511970205,0.012696624168793951,0.39736136972962954,0.4896247151179932,0.48704406730435645
2022-09-01,20127.140625,20127.140625,20198.390625,19653.96875,20050.498046875,30182031010,0.0038592451457939436,0.0038518173635346637,0.390616991521963,0.4815087389601486,0.48706750947609406
